,stock_code,corp_name,sector,product
54141,317030,케이비제17호기업인수목적,,
54150,307160,하나머스트제6호기업인수목적,,
54176,900310,컬러레이,기타 금융업,화장품용 진주광택안료
54180,086080,다이노나,,
54258,089790,제이티,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등)
54294,293780,압타바이오,자연과학 및 공학 연구개발업,"용역매출, 유전자전달체, 압타머연구용시약"
54361,213090,미래테크놀로지,,
54494,101060,SBS미디어홀딩스,,
54521,026150,특수건설,토목 건설업,보링
54558,900300,오가닉티코스메틱,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)"
54660,000700,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업,지주사업
54723,284420,휴럼,,
54806,033110,코너스톤네트웍스,,
55005,286000,씨엔티드림,기타 화학제품 제조업,화장품 제조 및 도소매
55006,004540,깨끗한나라,"펄프, 종이 및 판지 제조업","펄프,판지원지,화장지 제조,수출입"
55043,028150,지에스홈쇼핑,,
55049,053060,세동,자동차 신품 부품 제조업,"도어벨트, 몰딩"
55065,224880,에스지에이클라우드서비스,,
55093,014620,성광벤드,1차 철강 제조업,관이음쇠
55139,900110,이스트아시아홀딩스,기타 금융업,"스포츠화, 스포츠의류"
55226,376180,피코그램,그외 기타 제품 제조업,"정수기, 정수기 필터"
55272,036490,에스케이머티리얼즈,,
55329,313750,유안타제4호기업인수목적,,
55330,317320,한화에스비아이기업인수목적,,
55336,006340,대원전선,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대"
55337,013720,CBI,자동차 신품 부품 제조업,엔진부품
55403,094190,이엘케이,,
55411,005870,휴니드테크놀러지스,통신 및 방송 장비 제조업,"무선통신기기,군납용무전기,위성방송수신기 제조"
55432,068240,다원시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","핵융합 전원장치, 플라즈마 전원장치, 태양광 CVD 전원장치, 산업용 특수정류기"
55433,010960,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대"
55480,158300,에스에이티,,
55481,001630,종근당홀딩스,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매"
55485,323940,케이비제18호기업인수목적,,
55514,031390,녹십자셀,,
55515,139990,아주스틸,1차 철강 제조업,"프리미엄 가전용 고품질 컬러강판, 건자재  등"
55519,011280,태림포장,"골판지, 종이 상자 및 종이용기 제조업","골판지,골판지상자,수출용박스 제조,도매/인쇄"
55533,263860,지니언스,소프트웨어 개발 및 공급업,"네트워크 접근 제어 솔루션(NAC), 단말기반 지능형 위협 탐지 대응 솔루션(EDR)"
55544,031440,신세계푸드,음식점업,"단체급식, 식자재유통, 외식"
55563,006910,보성파워텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재
55564,241520,DSC인베스트먼트,신탁업 및 집합투자업,투자조합 결성 및 투자
55570,323210,이베스트이안기업인수목적1호,,
55678,357780,솔브레인,기타 화학제품 제조업,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등
55704,014530,극동유화,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소"
55729,253610,루트락,기타 전문 도매업,"인공슬관절, 척추 임플란트(의료기기 도·소매)"
55785,025340,그린기술투자,,
55820,114920,대주이엔티,1차 철강 제조업,"이중보온관, 엘리베이터 가이드 레일"
55828,363250,진시스템,의료용 기기 제조업,분자진단기반 플랫폼 개발 및 제조·판매
55843,307070,에스케이에이씨피씨제4호기업인수목적,,
55850,079440,오렌지라이프생명보험,,
56033,080440,에스제이케이,,
56058,053450,세코닉스,사진장비 및 광학기기 제조업,"모바일용 카메라렌즈, 차량용 카메라 및 광학부품"
56174,900140,엘브이엠씨,자동차 판매업,지주회사
56191,204990,코썬바이오,,
56313,117730,티로보틱스,특수 목적용 기계 제조업,"중대형 시스템, 중대형 로봇"
56318,079560,넥스피안,,
56457,225530,보광산업,기타 비금속 광물제품 제조업,"콘크리트용 부순골재, 아스콘, 레미콘"
56605,005690,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품"
56619,070960,용평리조트,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양"
56676,183350,엘피케이로보틱스,,
56751,311320,지오엘리먼트,전자부품 제조업,"센서, 캐니스터"
56920,015860,일진홀딩스,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기"
57059,244460,올리패스,기초 의약물질 및 생물학적 제제 제조업,인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발
57086,299030,하나기술,특수 목적용 기계 제조업,이차전지 양산 자동화 설비 제조
57208,002620,제일파마홀딩스,회사 본부 및 경영 컨설팅 서비스업,"의약품(타리비드,제일파프,노엘,푸라솔) 제조,도매"
57232,006390,한일현대시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,시멘트반제품 제조,판매/콘도미니엄,스키장,종합레저관광산업,체육진흥사업,사업서비스"
57292,001260,남광토건,토목 건설업,"토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조"
57332,237750,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치
57351,367000,플래티어,소프트웨어 개발 및 공급업,E-Commerce Platform 구축
57391,052270,우전,,
57452,067160,아프리카TV,소프트웨어 개발 및 공급업,1인미디어플랫폼
57513,004700,조광피혁,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매"
57519,012720,건영,,
57618,263690,디알젬,의료용 기기 제조업,"진단용 엑스선 촬영장치 및 부분품, X-ray 제너레이터 외"
57691,276040,스코넥,소프트웨어 개발 및 공급업,"XR 교육/훈련 시스템, VR 게임 콘텐츠 등"
57785,071670,에이테크솔루션,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)"
57793,084730,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스"
57830,281740,레이크머티리얼즈,기타 화학제품 제조업,"LED, 반도체 소재 및 석유화학촉매"
57887,189300,인텔리안테크,통신 및 방송 장비 제조업,"위성통신 안테나, 해상용 위성방송 수신안테나"
57911,001520,동양,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기
57999,214260,라파스,기타 화학제품 제조업,"마이크로니들 패치 제품(의약품패치, 의료기기패치, 미용패치 등)"
58066,332370,아이디피,컴퓨터 및 주변장치 제조업,"카드인쇄용 프린터, 카드인쇄용 리본"
58081,199870,세기리텍,,
58100,032300,한국파마,의약품 제조업,"완제의약품(정신신경계, 소화기계, 순환기계, 항생항균, 기타)"
58130,361670,삼영에스앤씨,전자부품 제조업,"칩형 온습도센서,상대습도센서,미세먼지센서, 공기질 통합센서 노드 및 트랜스미터"
58216,039110,에스피컴텍,,
58239,041520,이라이콤,상품 중개업,TFT-LCD용 Back Light Unit
58346,109820,진매트릭스,자연과학 및 공학 연구개발업,"B형간염치료제 내성진단,C형간염바이러스 유전형진단, 자궁경부암유발바이러스 유전형진단"
58520,032040,씨앤에스자산관리,,
58642,058970,엠로,소프트웨어 개발 및 공급업,"기업용 공급망관리 소프트웨어, AI 디지털혁신 소프트웨어, 공급망관리 클라우드 서비스"
58688,290740,액트로,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비
58734,279600,미디어젠,소프트웨어 개발 및 공급업,음성인식 소프트웨어 기술개발
58784,095610,테스,특수 목적용 기계 제조업,반도체장비(화학증착장비)
58810,238490,힘스,특수 목적용 기계 제조업,"OLED Mask 인장기, OLED Mask 검사기 등"
59000,090120,잘만테크,,
59015,087260,모바일어플라이언스,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, HUD, ADAS"
59024,002670,미주제강,,
59047,049950,미래컴퍼니,특수 목적용 기계 제조업,EdgeGrinder
59049,353590,오토앤,자동차 부품 및 내장품 판매업,자동차 지급품 및 애프터마켓 제품
59102,107640,한중엔시에스,자동차 신품 부품 제조업,"자동차 신품 부품제조업(배기시스템부품, Electroinc, 전기차 밧데리 모듈 부품 등)"
59103,000520,삼일제약,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매"
59184,109860,동일금속,금속 주조업,"크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등"
59448,083930,아바코,특수 목적용 기계 제조업,평판디스플레이제조용장비
59454,066310,큐에스아이,반도체 제조업,레이저다이오드(LaserDiode)
59618,335810,프리시젼바이오,의료용 기기 제조업,체외진단 기기 및 시약
59726,226340,본느,기타 화학제품 제조업,기업인수합병
59758,337930,브랜드엑스코퍼레이션,기타 정보 서비스업,"애슬레저의류, 생활/청결 용품"
59760,060850,영림원소프트랩,소프트웨어 개발 및 공급업,"ERP Package, 유지 관리 등"
59791,382840,원준,특수 목적용 기계 제조업,2차전지용 열처리 장비
59905,049130,하우리,,
59976,140860,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경
60137,268280,미원에스씨,기초 화학물질 제조업,에너지경화수지
60144,241710,코스메카코리아,기타 화학제품 제조업,"화장품 OEM, ODM"
60176,009180,한솔로지스틱스,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점"
60181,138580,비즈니스온,소프트웨어 개발 및 공급업,전자세금계산서 발행서비스(스마트빌)
60202,400840,하이제7호스팩,금융 지원 서비스업,기업인수합병
60287,092590,럭스피아,반도체 제조업,"LED 패키지, LED 모듈"
60470,149950,아바텍,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터"
60473,140660,위월드,통신 및 방송 장비 제조업,"이동위성통신안테나, 위성방송시스템"
60587,037440,희림,"건축기술, 엔지니어링 및 관련 기술 서비스업",설계 및 감리용역
60625,003650,미창석유공업,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입"
60658,011320,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등"
60713,220260,켐트로스,기타 화학제품 제조업,기타화학제품 제조업
60730,203400,에이비온,자연과학 및 공학 연구개발업,"표적 항암제, 바이오 베터 신약"
60831,352910,오비고,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",스마트카 소프트웨어 플랫폼
60846,073710,씨디네트웍스,,
60932,007770,한일화학,기초 화학물질 제조업,산화아연
61036,138290,지성이씨에스,,
61145,109740,디에스케이,특수 목적용 기계 제조업,"FPD(Flat Panel Display 평판디스플레이)용 Bonding System  및  In-line System, 카메라모듈장비, 이차전지장비, 메카트로닉스 사업군"
61148,060480,국일신동,1차 비철금속 제조업,황동봉
61210,013520,화승코퍼레이션,자동차 신품 부품 제조업,"산업용 고무제품(호스시트,벨트,펜더 등) 제조, 판매"
61413,353190,휴럼,기타 식품 제조업,금융지원 서비스
61451,078350,한양디지텍,반도체 제조업,메모리 모듈
61463,194700,노바렉스,기타 식품 제조업,건강기능식품 제조
61653,222980,한국맥널티,기타 식품 제조업,커피 및 의약품
61835,330350,위더스제약,의약품 제조업,의약품 제조 및 도소매(순환기용제 등)
62031,165270,금오하이텍,,
62045,005900,동양건설산업,,
62191,187420,제노포커스,기초 의약물질 및 생물학적 제제 제조업,산업용 효소
62282,033220,피엔에스커튼월,,
62283,386580,한화플러스제2호스팩,금융 지원 서비스업,-
62338,066830,제노텍,기타 화학제품 제조업,"원료의약품, 합성유전자, 체외진단 분석기용 시약"
62404,179530,애드바이오텍,의약품 제조업,"동물용약품,영양제,단미사료(네오폐녹스),보조사료 제조,도매/식품첨가물,화장품 도소매,무역"
62481,004960,한신공영,건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장"
62510,053030,바이넥스,의약품 제조업,"정장제, 소화제"
62523,053320,제네시스디벨롭먼트홀딩스,,
62535,123040,엠에스오토텍,자동차 신품 부품 제조업,자동차 차체 부품
62537,066930,한국애보트진단,,
62559,008340,대주코레스,,
62603,304100,솔트룩스,소프트웨어 개발 및 공급업,인공지능 및 빅데이터 소프트웨어
62625,108490,로보티즈,특수 목적용 기계 제조업,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼"
62694,002480,범양사,,
62770,015350,부산도시가스,,
62791,048770,TPC,일반 목적용 기계 제조업,"구동기기(실린더), 방향제어기(밸브)"
62807,032820,우리기술,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업"
62869,100120,뷰웍스,의료용 기기 제조업,X-Ray Detector
62900,026890,스틱인베스트먼트,신탁업 및 집합투자업,사모펀드(PEF)
63004,034950,한국기업평가,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션"
63036,317850,대모,특수 목적용 기계 제조업,"유압브레이커, 특수장비/부품, 퀵커플러 등"
63038,372800,아이티아이즈,소프트웨어 개발 및 공급업,"디지털금융솔루션 제공 및  AI, Big Data 서비스, 클라우드 통합 플랫폼 (GURMWI)"
